Index,Question,Subject,Correct_spark4.0-ultra,Extracted_spark4.0-ultra,Score_spark4.0-ultra,Invalid_spark4.0-ultra
19,The Minoan economy may have been especially vulnerable to natural catastrophe because it relied heavily on:,prehistory,False,A,0.0,False
20,"The _______ developed one of the earliest kingdoms in South America, reaching its height at around _________.",prehistory,True,A,1.0,False
22,Which of the following is used to remove the soil enclosing site materials?,prehistory,True,D,1.0,False
23,"A continuous, projecting ridge of bone above and across the eye orbits is called the:",prehistory,True,B,1.0,False
21,"What is the name of the lithic technology seen in the Arctic and consisting of wedge-shaped cores, micro-blades, bifacial knives, and burins?",prehistory,True,B,1.0,False
25,The Yang-shao culture gave way to the Lung-Shan sometime after:,prehistory,True,B,1.0,False
24,Ancestral Puebloan culture in Chaco Canyon was comprised of:,prehistory,True,A,1.0,False
26,The most prominent feature of the food resource base of post-Pleistocene Europe was its:,prehistory,True,D,1.0,False
27,Evidence of wild grain harvesting and consumption in Israel dates to as early as,prehistory,False,B,0.0,False
28,Civilization in the Indus Valley was characterized by:,prehistory,True,D,1.0,False
29,"According to one theory, the power of Ancestral Pueblo elites emerged when certain groups:",prehistory,False,,0.0,True
30,"TeotihuacÃ¡n came to prominence in the Basin of Mexico after its rival, Cuicuilco,",prehistory,True,A,1.0,False
31,Evidence from northwest coast societies indicates that what is ultimately needed for the development of social complexity is:,prehistory,False,,0.0,True
32,Which subfield of anthropology aims to better understand the nearest living relatives of humans?,prehistory,True,C,1.0,False
33,How did Aurignacian technology differ from Mousterian technology?,prehistory,False,,0.0,True
35,"The face of Homo erectus was more ________ than modern humans, but less so than Homo habilis.",prehistory,True,D,1.0,False
34,Which of the following is evidence of a complex society?,prehistory,False,D,0.0,False
36,Montezuma ruled over millions of people from the _______ capital of _____.,prehistory,True,B,1.0,False
37,"The belief that all of the characteristics of civilization developed in one place, such as Egypt, and from there spread out to the rest of the world is known as:",prehistory,True,C,1.0,False
39,"The royal graves of the Shang Dynasty consisted of enormous cruciform-shaped tombs, where the deceased kings were buried with:",prehistory,True,D,1.0,False
40,The above hominid species discovered in Malapa Cave in South Africa has been classified as:,prehistory,True,B,1.0,False
38,"When the ratio of brain size to body size is compared, which species has a proportionally larger brain?",prehistory,False,,0.0,True
41,Ethnographic evidence supports which of the following connections between surplus food and social complexity?,prehistory,True,B,1.0,False
42,Which of the following was the greatest advantage of using fire in human evolution?,prehistory,True,B,1.0,False
43,"Palynology is the study of _________, which allows scientists to reconstruct ______.",prehistory,True,C,1.0,False
44,What was the unifying element of Olmec culture?,prehistory,False,,0.0,True
45,Which of the following ancient civilizations has a written language that is the furthest from being fully deciphered?,prehistory,True,A,1.0,False
46,The sophisticated stone tool making industry at the Pinnacle Point site in South Africa is evidence of:,prehistory,False,,0.0,True
48,What do anthropologists NOT need to know to determine when people entered the Americas from Siberia?,prehistory,True,A,1.0,False
49,When did Aborigines occupy the harsh interior of Australia?,prehistory,False,D,0.0,False
47,"Early evidence of complexity in Mayan societies is suggested by the appearance, around 2650 B.P., of:",prehistory,True,B,1.0,False
51,Which crop is South America's most significant agricultural contribution to Europe?,prehistory,True,B,1.0,False
50,What do the Hassunan and Samarran sites in Mesopotamia have in common?,prehistory,False,,0.0,True
52,What distinguishes the trade patterns of the Mesolithic from those of the Upper Paleolithic?,prehistory,False,A,0.0,False
53,A celebration in which wealth is redistributed is called a:,prehistory,True,A,1.0,False
55,The Chinese process of divining the future by examining fired animal bones is called:,prehistory,False,A,0.0,False
54,Which of the following are techniques of trace element analysis?,prehistory,True,D,1.0,False
56,How have archaeologists characterized the monuments built by the Olmec?,prehistory,False,,0.0,True
57,The ethics of conducting archaeological research on sites with human remains of indigenous North American ancestors is addressed by the Native American Graves Protection and Repatriation Act. Problems often arise when:,prehistory,False,,0.0,True
58,"Which culture, previously-known as the temple-mound builders, based their subsistence primarily on maize and squash agriculture?",prehistory,True,C,1.0,False
60,What is the wild progenitor of maize?,prehistory,True,C,1.0,False
59,The city of Uruk and the cultures of the Maya and the Moche were all adversely affected by:,prehistory,True,B,1.0,False
61,"In comparison to the Middle Paleolithic, Upper Paleolithic tool technologies:",prehistory,True,B,1.0,False
63,Which of the following is a remote-sensing device used at archaeological sites?,prehistory,False,,0.0,True
62,Recent genomic analyses of Neandertals and modern human populations indicate that:,prehistory,True,A,1.0,False
64,"Genetic studies of the two primary varieties of rice, japonica (short-grained), and indica (long-grained), suggest that:",prehistory,True,B,1.0,False
65,What do the amount of grave goods buried with the children at Sungir' indicate?,prehistory,True,C,1.0,False
66,"At its peak, the population of the city of TeotihuacÃ¡n may have reached:",prehistory,True,B,1.0,False
67,Nubian civilization:,prehistory,False,,0.0,True
68,Having a forward-thrusting lower face is called,prehistory,False,,0.0,True
69,What may have caused the Ancestral Puebloans to abandon Mesa Verde?,prehistory,False,,0.0,True
71,A design that is not painted upon but is etched into a rock face is called a:,prehistory,True,B,1.0,False
70,Which species is most typically first associated with the fashioning and use of stone tools?,prehistory,True,A,1.0,False
72,"The Gault site in south-central Texas has produced evidence from 13,000 years ago that Paleoindians chose this location based on the:",prehistory,False,,0.0,True
74,How were the first metals worked in South America?,prehistory,False,D,0.0,False
73,The early Mesolithic Maglemosian culture was adapted to:,prehistory,True,C,1.0,False
76,The directed breeding of plants and animals by humans is called:,prehistory,True,B,1.0,False
75,"What is the Aztec word for a spear-throwing device developed in Europe more than 30,000 years ago?",prehistory,False,,0.0,True
77,"Interestingly, none of the civilizations of ancient South America appear to have developed:",prehistory,False,D,0.0,False
79,When did the first pharaohs emerge in Egypt?,prehistory,False,A,0.0,False
78,Which of the following is not a hypothesis for why hominids walked on two legs?,prehistory,False,D,0.0,False
80,There is evidence that the Hohokam borrowed which practice from Mesoamerican culture?,prehistory,True,C,1.0,False
82,The name TeotihuacÃ¡n was given to the city by:,prehistory,True,A,1.0,False
81,One of the less obvious reasons for the Inca to fight so many wars may have been:,prehistory,False,,0.0,True
84,"Of the following, which is the earliest example of the development of a complex society?",prehistory,False,,0.0,True
85,Archaeological evidence for the domestication of cats suggests it occurred when and why?,prehistory,True,C,1.0,False
83,Which culture hosted the above celebration?,prehistory,False,A,0.0,False
86,The most obvious material symbols of ancient state societies are:,prehistory,False,,0.0,True
88,At the end of the Miocene many species of ape became extinct due to:,prehistory,True,C,1.0,False
87,What is the evidence for trade between Indus Valley cities and the city states of ancient Mesopotamia?,prehistory,False,,0.0,True
89,Some of the oldest painted art in the world was recently discovered in caves on the island of Sulawesi in Indonesia. What do the images include and to when do they date?,prehistory,True,B,1.0,False
90,A person who believes that the current appearance of the earth can be best explained as having resulted from a series of natural disasters is known as a(n):,prehistory,False,,0.0,True
